"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","daily","daily_lower","daily_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"261",2016-09-17,447.820314490076,-24.253771774026,-24.253771774026,-24.253771774026,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813337,-11.1872100813337,-11.1872100813337,-72.0596590002891,-72.0596590002891,-72.0596590002891,0,0,0,245.06200295011,602.157556300192,447.820314490076,447.820314490076,423.56654271605
"262",2016-09-18,448.24800432908,-10.110498611281,-10.110498611281,-10.110498611281,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540372793,1.16983540372793,1.16983540372793,-70.2734313226057,-70.2734313226057,-70.2734313226057,0,0,0,260.247639109199,622.115230874643,448.24800432908,448.24800432908,438.137505717799
"263",2016-09-19,448.675694168084,-11.1260426079745,-11.1260426079745,-11.1260426079745,58.9930973075968,58.9930973075968,58.9930973075968,-2.5686791511932,-2.5686791511932,-2.5686791511932,-67.5504607643781,-67.5504607643781,-67.5504607643781,0,0,0,272.505034022808,610.936127771311,448.675694168084,448.675694168084,437.549651560109
"264",2016-09-20,449.103384339509,-13.4525548136678,-13.4525548136678,-13.4525548136678,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815593375,-8.46666815593375,-8.46666815593375,-63.9789839653309,-63.9789839653309,-63.9789839653309,0,0,0,254.26782714059,602.137926124432,449.103384339509,449.103384339509,435.650829525841
"265",2016-09-21,449.531074510934,8.37227883507949,8.37227883507949,8.37227883507949,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837087089,9.03659837087089,9.03659837087089,-59.6574168433882,-59.6574168433882,-59.6574168433882,0,0,0,281.594399695289,651.256992290217,449.531074510934,449.531074510934,457.903353346013
"266",2016-09-22,449.958764682359,16.083261039276,16.083261039276,16.083261039276,58.9930973075968,58.9930973075968,58.9930973075968,11.7826176089536,11.7826176089536,11.7826176089536,-54.6924538772744,-54.6924538772744,-54.6924538772744,0,0,0,289.455207591503,635.72324990524,449.958764682359,449.958764682359,466.042025721635
"267",2016-09-23,450.386454853784,10.0295434883021,10.0295434883021,10.0295434883021,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004912215,0.233506004912215,0.233506004912215,-49.1970598242069,-49.1970598242069,-49.1970598242069,0,0,0,289.611563660505,631.858622501302,450.386454853784,450.386454853784,460.415998342086
"268",2016-09-24,450.814145025209,4.51749656855246,4.51749656855246,4.51749656855246,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813267,-11.1872100813267,-11.1872100813267,-43.2883906577176,-43.2883906577176,-43.2883906577176,0,0,0,272.846159533696,635.339110968722,450.814145025209,450.814145025209,455.331641593762
"269",2016-09-25,451.241835196634,23.0772510857601,23.0772510857601,23.0772510857601,58.9930973075968,58.9930973075968,58.9930973075968,1.1698354037157,1.1698354037157,1.1698354037157,-37.0856816255523,-37.0856816255523,-37.0856816255523,0,0,0,294.282134122738,641.26584131485,451.241835196634,451.241835196634,474.319086282394
"270",2016-09-26,451.669525368059,25.7162773995433,25.7162773995433,25.7162773995433,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915121425,-2.56867915121425,-2.56867915121425,-30.7081407568393,-30.7081407568393,-30.7081407568393,0,0,0,297.419505221228,665.447701512838,451.669525368059,451.669525368059,477.385802767602
"271",2016-09-27,452.097215539484,26.2535432770326,26.2535432770326,26.2535432770326,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815593372,-8.46666815593372,-8.46666815593372,-24.2728858746305,-24.2728858746305,-24.2728858746305,0,0,0,295.112264375739,653.634728297459,452.097215539484,452.097215539484,478.350758816517
"272",2016-09-28,452.524905710909,50.1367334852015,50.1367334852015,50.1367334852015,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837087527,9.03659837087527,9.03659837087527,-17.8929621932705,-17.8929621932705,-17.8929621932705,0,0,0,320.491813942177,673.531848619283,452.524905710909,452.524905710909,502.661639196111
"273",2016-09-29,452.952595882334,59.10023900799,59.10023900799,59.10023900799,58.9930973075968,58.9930973075968,58.9930973075968,11.782617608981,11.782617608981,11.782617608981,-11.6754759085878,-11.6754759085878,-11.6754759085878,0,0,0,328.987384516676,693.224728070753,452.952595882334,452.952595882334,512.052834890324
"274",2016-09-30,453.380286053759,53.5067264653309,53.5067264653309,53.5067264653309,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004934552,0.233506004934552,0.233506004934552,-5.71987684720039,-5.71987684720039,-5.71987684720039,0,0,0,321.328199517718,689.44928032405,453.380286053759,453.380286053759,506.88701251909
"275",2016-10-01,453.807976225184,47.6894669617638,47.6894669617638,47.6894669617638,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813315,-11.1872100813315,-11.1872100813315,-0.116420264501518,-0.116420264501518,-0.116420264501518,0,0,0,315.183067760355,680.684151917503,453.807976225184,453.807976225184,501.497443186948
"276",2016-10-02,454.235666396609,65.2180983922316,65.2180983922316,65.2180983922316,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540373318,1.16983540373318,1.16983540373318,5.0551656809016,5.0551656809016,5.0551656809016,0,0,0,341.489665062892,699.954873449991,454.235666396609,454.235666396609,519.453764788841
"277",2016-10-03,454.663356568034,66.1512024902402,66.1512024902402,66.1512024902402,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915119898,-2.56867915119898,-2.56867915119898,9.72678433384238,9.72678433384238,9.72678433384238,0,0,0,341.089864957095,705.230297733892,454.663356568034,454.663356568034,520.814559058274
"278",2016-10-04,455.091046739459,64.3692580767022,64.3692580767022,64.3692580767022,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815591731,-8.46666815591731,-8.46666815591731,13.8428289250228,13.8428289250228,13.8428289250228,0,0,0,341.905433688024,710.540450241847,455.091046739459,455.091046739459,519.460304816161
"279",2016-10-05,455.518736910884,85.3904776048527,85.3904776048527,85.3904776048527,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837086616,9.03659837086616,9.03659837086616,17.3607819263898,17.3607819263898,17.3607819263898,0,0,0,362.49420896506,723.911610762436,455.518736910884,455.518736910884,540.909214515737
"280",2016-10-06,455.946427082309,91.0272624727321,91.0272624727321,91.0272624727321,58.9930973075968,58.9930973075968,58.9930973075968,11.7826176089747,11.7826176089747,11.7826176089747,20.2515475561606,20.2515475561606,20.2515475561606,0,0,0,371.681367029768,720.256250386008,455.946427082309,455.946427082309,546.973689555041
"281",2016-10-07,456.374117253734,81.7261182740646,81.7261182740646,81.7261182740646,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004920378,0.233506004920378,0.233506004920378,22.4995149615474,22.4995149615474,22.4995149615474,0,0,0,357.0748729732,713.544038620261,456.374117253734,456.374117253734,538.100235527799
"282",2016-10-08,456.801807425159,71.9082422565924,71.9082422565924,71.9082422565924,58.9930973075968,58.9930973075968,58.9930973075968,-11.187210081325,-11.187210081325,-11.187210081325,24.1023550303206,24.1023550303206,24.1023550303206,0,0,0,351.600685816328,719.932679715798,456.801807425159,456.801807425159,528.710049681752
"283",2016-10-09,457.229497596584,85.2334918723829,85.2334918723829,85.2334918723829,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540371796,1.16983540371796,1.16983540371796,25.0705591610682,25.0705591610682,25.0705591610682,0,0,0,360.094697422072,708.927917455122,457.229497596584,457.229497596584,542.462989468967
"284",2016-10-10,457.657187768009,81.8511517084783,81.8511517084783,81.8511517084783,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915120069,-2.56867915120069,-2.56867915120069,25.4267335520822,25.4267335520822,25.4267335520822,0,0,0,363.877059950847,718.095996262092,457.657187768009,457.657187768009,539.508339476488
"285",2016-10-11,458.084877939434,75.731096685927,75.731096685927,75.731096685927,58.9930973075968,58.9930973075968,58.9930973075968,-8.466668155944,-8.466668155944,-8.466668155944,25.2046675342742,25.2046675342742,25.2046675342742,0,0,0,345.384519266836,707.617691263918,458.084877939434,458.084877939434,533.815974625361
"286",2016-10-12,458.512568110859,92.4778947498418,92.4778947498418,92.4778947498418,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837087053,9.03659837087053,9.03659837087053,24.4481990713745,24.4481990713745,24.4481990713745,0,0,0,365.952311792165,740.999354813232,458.512568110859,458.512568110859,550.990462860701
"287",2016-10-13,458.940258282284,93.9856195928262,93.9856195928262,93.9856195928262,58.9930973075968,58.9930973075968,58.9930973075968,11.7826176089684,11.7826176089684,11.7826176089684,23.209904676261,23.209904676261,23.209904676261,0,0,0,361.950299246393,724.74018269369,458.940258282284,458.940258282284,552.92587787511
"288",2016-10-14,459.367948453709,80.7762478677666,80.7762478677666,80.7762478677666,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004906203,0.233506004906203,0.233506004906203,21.5496445552636,21.5496445552636,21.5496445552636,0,0,0,360.99069220005,721.831925464055,459.367948453709,459.367948453709,540.144196321476
"289",2016-10-15,459.795638625134,67.3388839325629,67.3388839325629,67.3388839325629,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813298,-11.1872100813298,-11.1872100813298,19.5329967062959,19.5329967062959,19.5329967062959,0,0,0,348.154982777225,720.586612351854,459.795638625134,459.795638625134,527.134522557697
"290",2016-10-16,460.223328796559,77.3925486043715,77.3925486043715,77.3925486043715,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540370871,1.16983540370871,1.16983540370871,17.229615893066,17.229615893066,17.229615893066,0,0,0,354.491378663515,720.747818074427,460.223328796559,460.223328796559,537.615877400931
"291",2016-10-17,460.651018967984,71.1359729951794,71.1359729951794,71.1359729951794,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915120358,-2.56867915120358,-2.56867915120358,14.7115548387862,14.7115548387862,14.7115548387862,0,0,0,348.354775503647,705.344617647298,460.651018967984,460.651018967984,531.786991963164
"292",2016-10-18,461.078709139409,62.5780147398981,62.5780147398981,62.5780147398981,58.9930973075968,58.9930973075968,58.9930973075968,-8.4666681559276,-8.4666681559276,-8.4666681559276,12.0515855882289,12.0515855882289,12.0515855882289,0,0,0,353.88254472644,702.475708955962,461.078709139409,461.078709139409,523.656723879307
"293",2016-10-19,461.506399310834,77.3512544322831,77.3512544322831,77.3512544322831,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837088625,9.03659837088625,9.03659837088625,9.32155875380009,9.32155875380009,9.32155875380009,0,0,0,373.813829724537,718.282701350218,461.506399310834,461.506399310834,538.857653743117
"294",2016-10-20,461.934089482259,77.3665522004116,77.3665522004116,77.3665522004116,58.9930973075968,58.9930973075968,58.9930973075968,11.7826176089621,11.7826176089621,11.7826176089621,6.59083728385272,6.59083728385272,6.59083728385272,0,0,0,364.280635962843,716.120264030363,461.934089482259,461.934089482259,539.300641682671
"295",2016-10-21,462.361779653684,63.1514427975266,63.1514427975266,63.1514427975266,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004932561,0.233506004932561,0.233506004932561,3.92483948499722,3.92483948499722,3.92483948499722,0,0,0,334.563798512246,702.37220448432,462.361779653684,462.361779653684,525.513222451211
"296",2016-10-22,462.789469825109,49.1896105523523,49.1896105523523,49.1896105523523,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813228,-11.1872100813228,-11.1872100813228,1.38372332607834,1.38372332607834,1.38372332607834,0,0,0,325.080768102475,683.593724402426,462.789469825109,462.789469825109,511.979080377462
"297",2016-10-23,463.217159996534,59.1841733150531,59.1841733150531,59.1841733150531,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540372619,1.16983540372619,1.16983540372619,-0.97875939626984,-0.97875939626984,-0.97875939626984,0,0,0,341.087336250694,694.264802467181,463.217159996534,463.217159996534,522.401333311587
"298",2016-10-24,463.644850167959,53.3082035823964,53.3082035823964,53.3082035823964,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915120647,-2.56867915120647,-2.56867915120647,-3.11621457399387,-3.11621457399387,-3.11621457399387,0,0,0,333.528579715658,699.761341639585,463.644850167959,463.644850167959,516.953053750356
"299",2016-10-25,464.072540339384,45.5360859120426,45.5360859120426,45.5360859120426,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815592756,-8.46666815592756,-8.46666815592756,-4.99034323962662,-4.99034323962662,-4.99034323962662,0,0,0,325.701690463856,679.066281098613,464.072540339384,464.072540339384,509.608626251427
"300",2016-10-26,464.500230510809,61.4582452749712,61.4582452749712,61.4582452749712,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837082964,9.03659837082964,9.03659837082964,-6.57145040345524,-6.57145040345524,-6.57145040345524,0,0,0,331.624841177492,696.062542680466,464.500230510809,464.500230510809,525.958475785781
"301",2016-10-27,464.927920682234,62.9369986249002,62.9369986249002,62.9369986249002,58.9930973075968,58.9930973075968,58.9930973075968,11.7826176089747,11.7826176089747,11.7826176089747,-7.8387162916712,-7.8387162916712,-7.8387162916712,0,0,0,348.722130559598,713.71753748789,464.927920682234,464.927920682234,527.864919307135
"302",2016-10-28,465.355610853659,50.4463765026819,50.4463765026819,50.4463765026819,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004914366,0.233506004914366,0.233506004914366,-8.78022680982928,-8.78022680982928,-8.78022680982928,0,0,0,346.201097978978,688.958225196954,465.355610853659,465.355610853659,515.801987356341
"303",2016-10-29,465.783301025084,38.4131212511807,38.4131212511807,38.4131212511807,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813276,-11.1872100813276,-11.1872100813276,-9.39276597508849,-9.39276597508849,-9.39276597508849,0,0,0,317.638109108245,692.027974190689,465.783301025084,465.783301025084,504.196422276265
"304",2016-10-30,466.210991196509,50.4815537633573,50.4815537633573,50.4815537633573,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540371097,1.16983540371097,1.16983540371097,-9.68137894795042,-9.68137894795042,-9.68137894795042,0,0,0,332.751226655683,690.137388704879,466.210991196509,466.210991196509,516.692544959867
"305",2016-10-31,466.638681367934,46.7656981445223,46.7656981445223,46.7656981445223,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915120935,-2.56867915120935,-2.56867915120935,-9.65872001186516,-9.65872001186516,-9.65872001186516,0,0,0,340.633955163316,706.775080316181,466.638681367934,466.638681367934,513.404379512457
"306",2016-11-01,467.066371539359,41.1822238982935,41.1822238982935,41.1822238982935,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815592152,-8.46666815592152,-8.46666815592152,-9.34420525338177,-9.34420525338177,-9.34420525338177,0,0,0,326.791959100441,678.006413413888,467.066371539359,467.066371539359,508.248595437653
"307",2016-11-02,467.494061710784,59.2667010223321,59.2667010223321,59.2667010223321,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837084535,9.03659837084535,9.03659837084535,-8.76299465610999,-8.76299465610999,-8.76299465610999,0,0,0,343.923266043534,689.511900912564,467.494061710784,467.494061710784,526.760762733117
"308",2016-11-03,467.921751843479,62.8308822075784,62.8308822075784,62.8308822075784,58.9930973075968,58.9930973075968,58.9930973075968,11.7826176089724,11.7826176089724,11.7826176089724,-7.94483270899081,-7.94483270899081,-7.94483270899081,0,0,0,348.640503021581,706.803686098312,467.921751843479,467.921751843479,530.752634051057
"309",2016-11-04,468.349441976174,52.3038229819365,52.3038229819365,52.3038229819365,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004904212,0.233506004904212,0.233506004904212,-6.92278033056445,-6.92278033056445,-6.92278033056445,0,0,0,335.078927869613,711.858333961354,468.349441976174,468.349441976174,520.65326495811
"310",2016-11-05,468.777132108868,42.0740134006914,42.0740134006914,42.0740134006914,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813211,-11.1872100813211,-11.1872100813211,-5.73187382558428,-5.73187382558428,-5.73187382558428,0,0,0,331.325918879143,694.072389641577,468.777132108868,468.777132108868,510.851145509559
"311",2016-11-06,469.204822241563,55.7551840754864,55.7551840754864,55.7551840754864,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540371509,1.16983540371509,1.16983540371509,-4.40774863582548,-4.40774863582548,-4.40774863582548,0,0,0,345.534528173664,721.880640805575,469.204822241563,469.204822241563,524.960006317049
"312",2016-11-07,469.632512374257,53.4391513952157,53.4391513952157,53.4391513952157,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915121107,-2.56867915121107,-2.56867915121107,-2.98526676116997,-2.98526676116997,-2.98526676116997,0,0,0,349.386631436329,705.428723916952,469.632512374257,469.632512374257,523.071663769473
"313",2016-11-08,470.060202506951,49.0292422830916,49.0292422830916,49.0292422830916,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815593785,-8.46666815593785,-8.46666815593785,-1.49718686856734,-1.49718686856734,-1.49718686856734,0,0,0,342.594959109285,696.28162860348,470.060202506951,470.060202506951,519.089444790043
"314",2016-11-09,470.487892639646,68.0567804197189,68.0567804197189,68.0567804197189,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837084973,9.03659837084973,9.03659837084973,0.027084741272384,0.027084741272384,0.027084741272384,0,0,0,358.717332698189,723.442634702463,470.487892639646,470.487892639646,538.544673059365
"315",2016-11-10,470.91558277234,72.3383408876146,72.3383408876146,72.3383408876146,58.9930973075968,58.9930973075968,58.9930973075968,11.782617608962,11.782617608962,11.782617608962,1.56262597105583,1.56262597105583,1.56262597105583,0,0,0,352.708584676122,728.358639093672,470.91558277234,470.91558277234,543.253923659955
"316",2016-11-11,471.343272905035,62.3165833249035,62.3165833249035,62.3165833249035,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004890039,0.233506004890039,0.233506004890039,3.08998001241671,3.08998001241671,3.08998001241671,0,0,0,337.752700366409,714.314585266017,471.343272905035,471.343272905035,533.659856229938
"317",2016-11-12,471.770963037729,52.4018430304478,52.4018430304478,52.4018430304478,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813363,-11.1872100813363,-11.1872100813363,4.59595580418723,4.59595580418723,4.59595580418723,0,0,0,337.176195162553,694.771210657683,471.770963037729,471.770963037729,524.172806068177
"318",2016-11-13,472.198653170424,66.2371551966526,66.2371551966526,66.2371551966526,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540371622,1.16983540371622,1.16983540371622,6.07422248533954,6.07422248533954,6.07422248533954,0,0,0,359.106966611683,724.623207560505,472.198653170424,472.198653170424,538.435808367076
"319",2016-11-14,472.626343303118,63.9500958357939,63.9500958357939,63.9500958357939,58.9930973075968,58.9930973075968,58.9930973075968,-2.5686791511958,-2.5686791511958,-2.5686791511958,7.52567767939295,7.52567767939295,7.52567767939295,0,0,0,367.272735098262,708.768787752097,472.626343303118,472.626343303118,536.576439138912
"320",2016-11-15,473.054033435813,59.4850044112471,59.4850044112471,59.4850044112471,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815592145,-8.46666815592145,-8.46666815592145,8.95857525957177,8.95857525957177,8.95857525957177,0,0,0,353.864782397633,707.635205403408,473.054033435813,473.054033435813,532.53903784706
"321",2016-11-16,473.481723568507,78.4181001945025,78.4181001945025,78.4181001945025,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837087677,9.03659837087677,9.03659837087677,10.3884045160289,10.3884045160289,10.3884045160289,0,0,0,362.012857777715,733.961769828548,473.481723568507,473.481723568507,551.89982376301
"322",2016-11-17,473.909413701202,82.6132341441815,82.6132341441815,82.6132341441815,58.9930973075968,58.9930973075968,58.9930973075968,11.7826176089746,11.7826176089746,11.7826176089746,11.8375192276101,11.8375192276101,11.8375192276101,0,0,0,380.593977018693,732.990594300531,473.909413701202,473.909413701202,556.522647845384
"323",2016-11-18,474.337103833896,72.5611251814186,72.5611251814186,72.5611251814186,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004916397,0.233506004916397,0.233506004916397,13.3345218689054,13.3345218689054,13.3345218689054,0,0,0,353.743452302067,714.860946890938,474.337103833896,474.337103833896,546.898229015315
"324",2016-11-19,474.764793966591,62.7193021172154,62.7193021172154,62.7193021172154,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813298,-11.1872100813298,-11.1872100813298,14.9134148909484,14.9134148909484,14.9134148909484,0,0,0,348.189106086203,716.12794472195,474.764793966591,474.764793966591,537.484096083806
"325",2016-11-20,475.192484099285,76.7754702415249,76.7754702415249,76.7754702415249,58.9930973075968,58.9930973075968,58.9930973075968,1.1698354037337,1.1698354037337,1.1698354037337,16.6125375301944,16.6125375301944,16.6125375301944,0,0,0,380.755012882429,727.470725846085,475.192484099285,475.192484099285,551.96795434081
"326",2016-11-21,475.62017423198,74.8977309128937,74.8977309128937,74.8977309128937,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915121684,-2.56867915121684,-2.56867915121684,18.4733127565138,18.4733127565138,18.4733127565138,0,0,0,352.522171528399,723.559950114234,475.62017423198,475.62017423198,550.517905144874
"327",2016-11-22,476.047864364674,71.0652637568522,71.0652637568522,71.0652637568522,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815592141,-8.46666815592141,-8.46666815592141,20.5388346051768,20.5388346051768,20.5388346051768,0,0,0,365.558531565921,718.126656341139,476.047864364674,476.047864364674,547.113128121527
"328",2016-11-23,476.475554497369,90.8820267751128,90.8820267751128,90.8820267751128,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837084499,9.03659837084499,9.03659837084499,22.852331096671,22.852331096671,22.852331096671,0,0,0,393.332286228847,743.072727014808,476.475554497369,476.475554497369,567.357581272482
"329",2016-11-24,476.903244630063,96.2312570125425,96.2312570125425,96.2312570125425,58.9930973075968,58.9930973075968,58.9930973075968,11.7826176089683,11.7826176089683,11.7826176089683,25.4555420959774,25.4555420959774,25.4555420959774,0,0,0,389.753167945495,750.918438686228,476.903244630063,476.903244630063,573.134501642606
"330",2016-11-25,477.330934762758,87.6136579896972,87.6136579896972,87.6136579896972,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004898201,0.233506004898201,0.233506004898201,28.3870546772022,28.3870546772022,28.3870546772022,0,0,0,381.295174595183,739.192777232811,477.330934762758,477.330934762758,564.944592752455
"331",2016-11-26,477.758624895452,79.4865279718377,79.4865279718377,79.4865279718377,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813346,-11.1872100813346,-11.1872100813346,31.6806407455755,31.6806407455755,31.6806407455755,0,0,0,368.407880656657,733.096279137441,477.758624895452,477.758624895452,557.24515286729
"332",2016-11-27,478.186315028147,95.5265754603296,95.5265754603296,95.5265754603296,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540371848,1.16983540371848,1.16983540371848,35.3636427490143,35.3636427490143,35.3636427490143,0,0,0,390.507416839038,750.817588116116,478.186315028147,478.186315028147,573.712890488476
"333",2016-11-28,478.614005160841,95.8798713993126,95.8798713993126,95.8798713993126,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915121855,-2.56867915121855,-2.56867915121855,39.4554532429343,39.4554532429343,39.4554532429343,0,0,0,393.368064765341,749.335802017677,478.614005160841,478.614005160841,574.493876560154
"334",2016-11-29,479.041695293536,94.4925619819996,94.4925619819996,94.4925619819996,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815594209,-8.46666815594209,-8.46666815594209,43.9661328303449,43.9661328303449,43.9661328303449,0,0,0,391.175348490765,759.092206473309,479.041695293536,479.041695293536,573.534257275535
"335",2016-11-30,479.46938542623,116.924904279785,116.924904279785,116.924904279785,58.9930973075968,58.9930973075968,58.9930973075968,9.0365983708607,9.0365983708607,9.0365983708607,48.8952086013278,48.8952086013278,48.8952086013278,0,0,0,419.300424924546,778.426738170915,479.46938542623,479.46938542623,596.394289706016
"336",2016-12-01,479.897075558925,125.006406590632,125.006406590632,125.006406590632,58.9930973075968,58.9930973075968,58.9930973075968,11.782617608962,11.782617608962,11.782617608962,54.2306916740731,54.2306916740731,54.2306916740731,0,0,0,419.411817581329,782.959461920622,479.897075558925,479.897075558925,604.903482149557
"337",2016-12-02,480.324765691619,119.174951182126,119.174951182126,119.174951182126,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004888047,0.233506004888047,0.233506004888047,59.9483478696412,59.9483478696412,59.9483478696412,0,0,0,422.675498568598,785.829674583175,480.324765691619,480.324765691619,599.499716873745
"338",2016-12-03,480.752455824314,113.817137249401,113.817137249401,113.817137249401,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813276,-11.1872100813276,-11.1872100813276,66.0112500231318,66.0112500231318,66.0112500231318,0,0,0,417.072683418941,783.92369460875,480.752455824314,480.752455824314,594.569593073715
"339",2016-12-04,481.180145957008,132.532566785676,132.532566785676,132.532566785676,58.9930973075968,58.9930973075968,58.9930973075968,1.1698354037226,1.1698354037226,1.1698354037226,72.3696340743568,72.3696340743568,72.3696340743568,0,0,0,436.424022414444,789.737550553537,481.180145957008,481.180145957008,613.712712742685
"340",2016-12-05,481.607836089703,135.385492185255,135.385492185255,135.385492185255,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915122144,-2.56867915122144,-2.56867915122144,78.9610740288793,78.9610740288793,78.9610740288793,0,0,0,451.227451832066,795.226160699208,481.607836089703,481.607836089703,616.993328274957
"341",2016-12-06,482.035526222397,136.237412457139,136.237412457139,136.237412457139,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815594206,-8.46666815594206,-8.46666815594206,85.7109833054843,85.7109833054843,85.7109833054843,0,0,0,433.639238691604,796.755180312777,482.035526222397,482.035526222397,618.272938679536
"342",2016-12-07,482.463216355092,160.563137743256,160.563137743256,160.563137743256,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837086508,9.03659837086508,9.03659837086508,92.5334420647945,92.5334420647945,92.5334420647945,0,0,0,455.38527007637,809.972887762979,482.463216355092,482.463216355092,643.026354098348
"343",2016-12-08,482.890906487786,170.108056955856,170.108056955856,170.108056955856,58.9930973075968,58.9930973075968,58.9930973075968,11.7826176089557,11.7826176089557,11.7826176089557,99.3323420393036,99.3323420393036,99.3323420393036,0,0,0,470.433547370909,840.213066977464,482.890906487786,482.890906487786,652.998963443642
"344",2016-12-09,483.318596620481,165.229435668749,165.229435668749,165.229435668749,58.9930973075968,58.9930973075968,58.9930973075968,0.233506004950917,0.233506004950917,0.233506004950917,106.002832356201,106.002832356201,106.002832356201,0,0,0,467.917317774007,826.467189786273,483.318596620481,483.318596620481,648.54803228923
"345",2016-12-10,483.746286753175,160.238929284236,160.238929284236,160.238929284236,58.9930973075968,58.9930973075968,58.9930973075968,-11.1872100813324,-11.1872100813324,-11.1872100813324,112.433042057972,112.433042057972,112.433042057972,0,0,0,455.219083270032,835.90430029292,483.746286753175,483.746286753175,643.985216037412
"346",2016-12-11,484.17397688587,178.668980395396,178.668980395396,178.668980395396,58.9930973075968,58.9930973075968,58.9930973075968,1.16983540372373,1.16983540372373,1.16983540372373,118.506047684075,118.506047684075,118.506047684075,0,0,0,476.070820173066,834.771845344483,484.17397688587,484.17397688587,662.842957281266
"347",2016-12-12,484.601667018564,180.526465719083,180.526465719083,180.526465719083,58.9930973075968,58.9930973075968,58.9930973075968,-2.56867915122433,-2.56867915122433,-2.56867915122433,124.10204756271,124.10204756271,124.10204756271,0,0,0,485.763625559698,859.142671647738,484.601667018564,484.601667018564,665.128132737647
"348",2016-12-13,485.029357151259,179.62712770766,179.62712770766,179.62712770766,58.9930973075968,58.9930973075968,58.9930973075968,-8.46666815592565,-8.46666815592565,-8.46666815592565,129.100698555989,129.100698555989,129.100698555989,0,0,0,480.604405976869,842.062289324518,485.029357151259,485.029357151259,664.656484858919
"349",2016-12-14,485.457047283953,201.413261736885,201.413261736885,201.413261736885,58.9930973075968,58.9930973075968,58.9930973075968,9.03659837085596,9.03659837085596,9.03659837085596,133.383566058433,133.383566058433,133.383566058433,0,0,0,506.682430212015,868.290592274589,485.457047283953,485.457047283953,686.870309020839
