"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","daily","daily_lower","daily_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"1801",2020-12-07,-31.2036742086739,121.292087878676,121.292087878676,121.292087878676,44.4662276008698,44.4662276008698,44.4662276008698,-0.203870943429385,-0.203870943429385,-0.203870943429385,77.0297312212359,77.0297312212359,77.0297312212359,0,0,0,-79.7497594766966,265.416437415445,-31.2036742086739,-31.2036742086739,90.0884136700025
"1802",2020-12-08,-31.1772986193597,118.519022135958,118.519022135958,118.519022135958,44.4662276008698,44.4662276008698,44.4662276008698,-7.40442005109357,-7.40442005109357,-7.40442005109357,81.4572145861816,81.4572145861816,81.4572145861816,0,0,0,-91.4814344921904,271.745609349589,-31.1772986193597,-31.1772986193597,87.3417235165981
"1803",2020-12-09,-31.1509230300456,130.355416332134,130.355416332134,130.355416332134,44.4662276008698,44.4662276008698,44.4662276008698,-0.00349410072771101,-0.00349410072771101,-0.00349410072771101,85.8926828319922,85.8926828319922,85.8926828319922,0,0,0,-92.3423622968241,283.79376572013,-31.1509230300456,-31.1509230300456,99.2044933020888
"1804",2020-12-10,-31.1245474407314,143.289737558712,143.289737558712,143.289737558712,44.4662276008698,44.4662276008698,44.4662276008698,8.56551473377085,8.56551473377085,8.56551473377085,90.2579952240713,90.2579952240713,90.2579952240713,0,0,0,-63.1002514599294,303.872920347225,-31.1245474407314,-31.1245474407314,112.165190117981
"1805",2020-12-11,-31.0981718514172,141.064874836628,141.064874836628,141.064874836628,44.4662276008698,44.4662276008698,44.4662276008698,2.12876669680677,2.12876669680677,2.12876669680677,94.4698805389516,94.4698805389516,94.4698805389516,0,0,0,-64.1772272791519,287.404922112527,-31.0981718514172,-31.0981718514172,109.966702985211
"1806",2020-12-12,-31.071796262103,134.815017423642,134.815017423642,134.815017423642,44.4662276008698,44.4662276008698,44.4662276008698,-8.09294972326113,-8.09294972326113,-8.09294972326113,98.441739546033,98.441739546033,98.441739546033,0,0,0,-66.7738121706693,266.931002309019,-31.071796262103,-31.071796262103,103.743221161539
"1807",2020-12-13,-31.0454206727889,151.562283006468,151.562283006468,151.562283006468,44.4662276008698,44.4662276008698,44.4662276008698,5.01045338797265,5.01045338797265,5.01045338797265,102.085602017626,102.085602017626,102.085602017626,0,0,0,-51.0328255773414,292.947744880254,-31.0454206727889,-31.0454206727889,120.516862333679
"1808",2020-12-14,-31.0190450834747,149.57654701145,149.57654701145,149.57654701145,44.4662276008698,44.4662276008698,44.4662276008698,-0.20387094342312,-0.20387094342312,-0.20387094342312,105.314190354003,105.314190354003,105.314190354003,0,0,0,-54.0537410620859,284.152229966893,-31.0190450834747,-31.0190450834747,118.557501927975
"1809",2020-12-15,-30.9926694941605,145.104845706687,145.104845706687,145.104845706687,44.4662276008698,44.4662276008698,44.4662276008698,-7.40442005108798,-7.40442005108798,-7.40442005108798,108.043038156906,108.043038156906,108.043038156906,0,0,0,-71.7261546990912,290.886688474176,-30.9926694941605,-30.9926694941605,114.112176212527
"1810",2020-12-16,-30.9662939048463,154.655343180574,154.655343180574,154.655343180574,44.4662276008698,44.4662276008698,44.4662276008698,-0.00349410071300692,-0.00349410071300692,-0.00349410071300692,110.192609680417,110.192609680417,110.192609680417,0,0,0,-48.1356297290662,302.230093248081,-30.9662939048463,-30.9662939048463,123.689049275728
"1811",2020-12-17,-30.9399183155322,164.72210745095,164.72210745095,164.72210745095,44.4662276008698,44.4662276008698,44.4662276008698,8.56551473376773,8.56551473376773,8.56551473376773,111.690365116312,111.690365116312,111.690365116312,0,0,0,-43.150914810064,316.393511403402,-30.9399183155322,-30.9399183155322,133.782189135417
"1812",2020-12-18,-30.913542726218,159.067711469627,159.067711469627,159.067711469627,44.4662276008698,44.4662276008698,44.4662276008698,2.12876669680728,2.12876669680728,2.12876669680728,112.47271717195,112.47271717195,112.47271717195,0,0,0,-55.0811137633956,305.984192324953,-30.913542726218,-30.913542726218,128.154168743409
"1813",2020-12-19,-30.8871671369038,148.860104253314,148.860104253314,148.860104253314,44.4662276008698,44.4662276008698,44.4662276008698,-8.09294972325681,-8.09294972325681,-8.09294972325681,112.486826375701,112.486826375701,112.486826375701,0,0,0,-72.5212796825934,300.718529711954,-30.8871671369038,-30.8871671369038,117.97293711641
"1814",2020-12-20,-30.8607915475896,161.168866946117,161.168866946117,161.168866946117,44.4662276008698,44.4662276008698,44.4662276008698,5.01045338797192,5.01045338797192,5.01045338797192,111.692185957275,111.692185957275,111.692185957275,0,0,0,-45.9440255765153,305.031294387604,-30.8607915475896,-30.8607915475896,130.308075398527
